date,open,close,high,low,amount
2018-03-02,4353.84,4344.89,4385.13,4308.81,25991.9
2018-03-05,4354.85,4253.16,4376.35,4235.82,37234.7
2018-03-06,4280.67,4242.74,4295.31,4123.83,64570.36
2018-03-07,4224.4,4196.48,4275.05,4190.57,34595.94
2018-03-08,4218.77,4268.07,4275.05,4185.0,35349.3
2018-03-09,4295.03,4298.68,4323.28,4272.23,30171.0
2018-03-12,4306.28,4274.77,4330.87,4268.13,39888.41
2018-03-13,4269.42,4198.23,4289.68,4196.26,38577.09
2018-03-14,4194.4,4291.26,4298.01,4180.61,37355.76
2018-03-15,4297.67,4401.5,4404.49,4297.67,56148.79
2018-03-16,4407.86,4364.25,4443.77,4358.79,35855.52
2018-03-19,4387.43,4440.95,4443.82,4359.46,38666.58
2018-03-20,4421.37,4408.59,4432.62,4365.09,28877.2
2018-03-21,4421.99,4376.35,4438.87,4365.09,26742.71
2018-03-22,4387.6,4286.75,4410.11,4275.1,37486.97
2018-03-23,4145.61,4202.22,4272.18,4140.43,52546.77
2018-03-26,4185.0,4215.9,4224.73,4150.56,46256.11
2018-03-27,4269.42,4222.93,4285.63,4162.49,47548.44
2018-03-28,4139.81,4038.96,4156.86,3965.52,113539.72
2018-03-29,4039.81,4078.64,4127.88,3905.92,79081.96
2018-03-30,4061.19,4047.8,4103.4,4026.75,36540.28
2018-04-02,4027.43,4027.76,4089.33,3994.28,32039.08
2018-04-03,4016.17,4015.66,4066.82,4001.48,40235.58
2018-04-04,4038.68,4106.27,4142.4,4029.56,56891.31
2018-04-09,4123.66,4130.41,4170.54,4084.55,30833.05
2018-04-10,4166.99,4185.12,4187.82,4131.31,32043.25
2018-04-11,4196.26,4170.15,4223.16,4156.98,25723.18
2018-04-12,4162.49,4107.34,4178.7,4096.2,30713.61
2018-04-13,4131.54,4066.03,4145.61,4056.01,27549.52
2018-04-16,4030.69,4035.19,4065.98,4010.54,32939.67
2018-04-17,4055.56,3949.76,4057.7,3946.39,35172.76
