date,open,close,high,low,amount
2018-12-14,123.46,122.53,123.61,122.02,398155.4
2018-12-17,122.53,122.37,123.19,121.63,311303.74
2018-12-18,121.44,120.9,122.26,120.66,414609.93
2018-12-19,120.94,116.47,121.21,115.73,829654.78
2018-12-20,115.34,113.13,115.81,112.12,1015755.05
2018-12-21,112.98,111.11,112.98,110.57,875749.9
2018-12-24,110.37,111.34,111.38,109.29,649717.91
2018-12-25,109.6,110.72,111.77,108.7,749922.94
2018-12-26,110.37,109.01,110.49,109.01,446787.02
2018-12-27,110.33,109.01,110.45,108.9,640180.96
2018-12-28,109.4,110.37,110.99,109.25,613382.28
2019-01-02,110.18,107.93,110.37,107.27,555166.12
2019-01-03,107.27,109.13,109.79,107.19,374107.58
2019-01-04,108.67,111.58,112.12,108.24,668531.4
2019-01-07,111.58,111.62,112.59,110.72,456040.29
2019-01-08,111.54,110.45,111.62,110.22,269280.31
2019-01-09,110.45,112.32,113.87,110.45,638200.48
2019-01-10,111.54,112.9,113.79,111.42,426306.89
2019-01-11,112.9,115.27,115.73,112.51,493910.33
2019-01-14,115.27,114.68,115.65,114.33,294244.62
2019-01-15,114.68,116.59,116.7,114.65,366718.91
2019-01-16,116.2,116.78,116.9,115.85,229955.24
2019-01-17,116.78,115.31,116.78,115.15,323682.14
2019-01-18,115.31,117.75,118.37,115.27,546397.85
2019-01-21,117.67,118.64,120.08,117.48,415588.08
2019-01-22,118.53,117.29,119.11,116.43,349072.41
2019-01-23,117.17,117.98,118.99,117.05,273250.47
2019-01-24,118.06,120.74,121.4,118.06,543409.53
2019-01-25,120.74,123.27,123.69,120.66,536481.7
2019-01-28,123.27,123.81,125.67,123.19,577365.88
2019-01-29,123.42,123.73,124.47,123.07,346628.58
2019-01-30,123.58,122.88,124.31,122.49,266892.04
2019-01-31,122.99,125.94,126.26,122.99,571420.36
2019-02-01,125.94,126.29,126.8,124.66,396521.6
2019-02-11,125.52,126.64,127.19,124.74,353635.99
2019-02-12,126.64,126.37,127.38,125.05,395827.11
2019-02-13,126.37,128.39,129.17,125.6,535775.89
2019-02-14,127.65,128.47,129.4,127.03,452386.56
2019-02-15,128.0,125.71,128.43,124.78,495666.59
2019-02-18,126.49,128.51,128.97,126.49,446645.84
2019-02-19,128.47,128.55,131.46,127.93,493676.44
2019-02-20,130.06,129.59,130.72,128.93,334340.29
2019-02-21,129.71,129.32,131.5,128.39,453139.76
2019-02-22,129.28,131.46,131.5,128.24,414875.07
2019-02-25,132.9,138.8,140.27,132.78,1101846.76
2019-02-26,137.9,134.8,140.66,134.14,948562.86
2019-02-27,135.61,135.65,138.02,134.45,808342.44
2019-02-28,135.61,135.77,137.17,134.64,487643.47
2019-03-01,136.97,140.27,140.39,135.42,682670.71
2019-03-04,140.66,139.46,143.73,138.72,956461.15
2019-03-05,140.12,138.14,140.12,137.17,673803.67
2019-03-06,137.98,137.63,139.15,135.92,546736.3
2019-03-07,136.82,134.06,137.17,132.78,707727.28
2019-03-08,131.89,132.04,133.71,130.41,770066.01
2019-03-11,131.23,131.07,132.24,129.71,675309.95
2019-03-12,132.55,131.58,134.18,130.76,838697.24
2019-03-13,132.08,133.05,134.14,129.98,666611.44
2019-03-14,132.82,134.64,136.39,132.51,684942.4
2019-03-15,134.53,135.5,136.58,133.67,595942.69
2019-03-18,135.96,138.18,138.95,135.19,593130.92
2019-03-19,138.33,136.9,139.19,136.51,486750.5
2019-03-20,136.31,137.83,138.6,135.61,465379.13
2019-03-21,137.28,136.7,138.33,136.47,386223.72
2019-03-22,137.09,138.14,138.25,135.65,430268.48
2019-03-25,136.78,133.56,137.17,133.28,639210.55
2019-03-26,135.19,134.8,135.42,133.71,403361.9
2019-03-27,135.57,138.33,138.88,134.64,594154.47
2019-03-28,137.44,138.8,139.3,136.58,387422.55
2019-03-29,138.8,144.23,145.79,138.37,1164152.21
2019-04-01,145.32,144.86,148.62,144.16,1046396.18
2019-04-02,144.93,146.45,146.84,144.89,694286.66
2019-04-03,146.1,147.88,148.23,145.75,581606.43
2019-04-04,148.04,150.72,152.5,148.04,822852.26
2019-04-08,151.15,152.04,153.36,150.95,810662.01
2019-04-09,151.92,149.32,151.96,148.66,511236.25
2019-04-10,148.62,148.7,150.1,146.56,674541.17
2019-04-11,149.17,148.27,150.95,147.34,572516.04
2019-04-12,147.88,147.65,148.43,146.87,363358.01
2019-04-15,150.06,147.73,153.17,147.73,924920.92
2019-04-16,147.26,152.31,152.7,146.87,840815.16
2019-04-17,151.88,151.65,154.17,150.87,494789.82
2019-04-18,151.53,150.37,151.53,148.93,322740.7
2019-04-19,150.76,152.31,154.06,150.68,411748.63
2019-04-22,151.53,147.65,152.89,146.1,715829.71
2019-04-23,147.26,149.32,150.72,147.15,495692.11
2019-04-24,150.49,151.53,151.92,147.73,540098.31
2019-04-25,149.79,150.1,151.77,149.52,433788.27
2019-04-26,149.05,145.94,149.2,145.86,517344.43
2019-04-29,146.76,149.71,151.26,146.18,550331.76
2019-04-30,146.76,146.29,148.04,143.96,953711.97
2019-05-06,141.44,144.2,144.74,140.2,1133678.74
2019-05-07,145.24,143.42,145.24,142.06,617476.24
2019-05-08,141.83,141.17,142.91,140.66,481745.11
2019-05-09,140.66,138.41,141.63,136.86,581103.75
2019-05-10,140.12,143.03,143.77,140.12,654775.78
2019-05-13,140.86,139.89,141.79,139.22,343408.59
2019-05-14,137.94,138.95,141.44,137.9,488642.53
2019-05-15,140.66,143.11,143.96,139.85,440591.0
2019-05-16,143.11,143.26,144.31,142.25,334642.91
2019-05-17,143.38,141.87,143.77,140.55,359256.93
2019-05-20,141.83,141.75,143.73,139.96,418304.36
2019-05-21,141.79,143.11,144.93,141.21,503444.18
2019-05-22,143.11,142.72,143.96,141.83,345080.85
2019-05-23,141.87,142.02,142.99,140.47,383860.13
2019-05-24,142.91,142.99,145.05,142.18,429908.84
2019-05-27,142.53,143.69,144.35,139.89,477259.47
2019-05-28,143.57,146.02,146.87,143.07,694570.87
2019-05-29,144.2,145.52,147.22,143.96,376828.84
2019-05-30,146.14,145.71,146.53,144.0,297307.64
2019-05-31,145.32,145.36,147.26,144.58,305223.99
2019-06-03,145.52,146.1,147.07,144.08,394814.01
2019-06-04,146.1,144.66,146.14,143.61,327891.27
2019-06-05,145.83,144.35,146.33,144.23,269274.25
2019-06-06,145.05,144.16,145.05,142.14,302325.1
2019-06-10,144.66,147.42,148.04,144.58,493055.17
2019-06-11,147.42,150.06,150.52,147.42,523697.07
2019-06-12,149.94,149.71,150.41,148.62,270915.58
2019-06-13,149.71,149.4,150.37,147.96,256232.23
2019-06-14,149.71,149.79,150.64,149.13,341836.57
2019-06-17,149.59,150.76,152.23,149.44,262376.33
2019-06-18,151.15,152.39,152.39,150.41,302284.48
2019-06-19,156.16,155.42,157.36,154.52,652388.79
2019-06-20,155.65,161.55,161.94,155.65,742298.68
2019-06-21,161.55,158.87,162.02,158.14,596176.31
2019-06-24,158.21,159.92,160.04,158.06,308816.29
2019-06-25,158.17,152.82,158.17,147.46,2435121.52
2019-06-26,148.7,150.25,152.04,148.51,1049978.1
2019-06-27,151.84,154.06,154.49,151.34,928056.29
2019-06-28,153.67,152.23,154.37,151.69,530623.39
2019-07-01,155.22,155.81,157.09,155.03,812454.91
2019-07-02,155.88,154.33,155.88,153.48,612233.95
2019-07-03,153.83,152.89,154.21,152.54,479284.41
2019-07-04,153.75,152.62,154.02,152.35,379173.54
2019-07-05,153.09,154.14,154.76,152.31,364515.91
2019-07-08,152.62,150.6,153.09,149.83,506105.41
2019-07-09,150.68,149.55,151.15,149.2,281060.75
2019-07-10,150.76,148.89,150.95,148.35,444870.76
2019-07-11,150.21,151.92,152.54,149.63,598289.66
2019-07-12,152.78,153.63,154.41,152.16,497466.75
2019-07-15,152.12,153.24,154.72,150.14,422717.63
2019-07-16,153.51,153.28,154.02,152.66,270145.54
2019-07-17,152.5,152.89,153.71,152.12,226376.19
2019-07-18,153.24,153.32,154.33,152.35,338900.48
2019-07-19,154.72,157.4,157.86,154.33,498642.04
2019-07-22,157.36,157.4,158.95,156.31,337329.97
2019-07-23,157.4,156.78,157.9,156.0,250795.06
2019-07-24,157.67,157.63,159.69,156.89,342634.49
2019-07-25,158.87,160.85,161.71,158.87,509943.42
2019-07-26,160.04,160.7,161.28,159.96,233918.62
2019-07-29,160.62,159.18,160.62,158.29,317503.58
2019-07-30,159.07,158.95,160.5,158.68,261837.18
2019-07-31,157.9,158.14,159.07,157.71,273067.07
2019-08-01,157.51,156.74,158.25,155.61,322315.81
2019-08-02,154.21,154.99,155.81,153.63,489480.13
2019-08-05,154.1,152.89,154.76,152.43,452127.18
2019-08-06,150.14,151.61,152.35,149.75,585695.59
2019-08-07,151.69,150.25,152.0,149.9,550566.14
2019-08-08,151.3,153.48,153.98,151.3,456257.39
2019-08-09,153.86,152.04,154.02,151.73,336141.93
2019-08-12,152.04,153.67,153.86,151.3,392258.49
2019-08-13,152.82,151.5,153.05,151.3,297365.1
2019-08-14,152.93,151.53,153.63,151.3,377493.08
2019-08-15,148.97,151.57,151.84,148.58,300548.09
2019-08-16,151.65,152.7,153.63,150.21,408444.67
2019-08-19,151.96,153.24,153.24,149.9,714933.74
2019-08-20,152.08,153.36,154.25,151.69,380369.43
2019-08-21,153.01,153.83,154.41,152.7,299825.16
2019-08-22,154.37,153.4,154.56,152.62,228624.67
2019-08-23,152.93,157.01,158.06,152.93,706098.52
2019-08-26,154.02,152.08,155.18,151.18,867362.65
2019-08-27,153.55,151.11,154.49,151.11,817511.79
2019-08-28,152.08,150.14,152.39,149.79,514762.26
2019-08-29,150.14,147.92,150.33,147.03,711617.85
2019-08-30,149.32,149.28,149.71,148.0,596579.69
2019-09-02,149.28,149.52,150.76,149.17,507982.81
2019-09-03,149.63,148.78,149.98,148.23,407169.69
2019-09-04,148.62,151.65,152.31,148.23,634636.16
2019-09-05,152.19,154.1,155.57,152.19,723702.46
2019-09-06,155.57,155.53,155.92,154.21,473162.76
2019-09-09,156.31,154.02,157.67,153.4,756151.32
2019-09-10,154.83,152.08,154.95,151.11,675330.66
2019-09-11,152.82,152.27,153.01,150.95,609089.4
2019-09-12,153.63,153.2,153.75,151.96,525821.71
2019-09-16,154.02,152.08,154.17,151.38,461668.05
2019-09-17,152.35,151.26,152.78,150.6,443070.9
2019-09-18,151.3,151.3,151.84,150.95,353748.07
2019-09-19,151.84,150.18,151.92,149.59,538453.25
2019-09-20,150.95,150.18,151.15,149.67,694944.64
2019-09-23,149.75,148.35,149.75,147.73,610254.44
2019-09-24,149.17,148.51,149.17,148.08,365718.35
2019-09-25,148.39,149.55,150.02,147.69,467793.76
2019-09-26,149.94,152.93,154.49,149.28,1084408.12
2019-09-27,152.66,152.85,154.76,151.38,672677.96
2019-09-30,151.26,151.11,153.36,150.91,391203.77
2019-10-08,150.91,151.34,152.47,150.14,645886.57
2019-10-09,150.21,152.78,154.68,150.14,821613.76
2019-10-10,152.89,152.5,153.55,152.16,378700.52
2019-10-11,153.24,157.09,157.4,153.24,1043873.14
2019-10-14,158.29,159.18,161.55,158.29,874334.43
2019-10-15,160.7,158.45,160.7,157.79,458104.96
2019-10-16,159.73,159.11,161.59,157.51,514897.6
2019-10-17,159.11,159.84,160.43,158.06,342587.78
2019-10-18,160.23,156.66,160.93,156.35,454349.8
2019-10-21,156.35,156.82,157.9,155.07,359425.51
2019-10-22,157.79,156.47,157.82,154.68,332073.88
2019-10-23,156.16,155.96,157.13,155.26,313470.67
2019-10-24,156.66,157.9,158.87,155.81,431220.21
2019-10-25,158.56,157.51,158.56,156.12,246142.15
2019-10-28,157.82,156.74,159.57,156.35,328083.46
2019-10-29,157.01,156.54,157.4,155.61,266100.94
2019-10-30,156.39,153.67,156.85,153.28,483262.6
2019-10-31,154.8,154.02,155.46,153.17,507042.05
2019-11-01,154.29,158.29,158.91,153.55,668555.74
2019-11-04,159.73,160.54,160.93,158.64,596402.16
2019-11-05,160.58,162.41,164.31,159.77,723330.61
2019-11-06,162.41,164.31,165.59,161.9,708448.94
2019-11-07,164.23,164.35,165.2,163.03,350551.61
2019-11-08,165.59,162.76,165.86,162.17,457082.15
2019-11-11,161.9,161.05,162.52,160.5,392939.88
2019-11-12,161.05,160.62,161.75,159.49,363831.52
2019-11-13,160.04,159.84,161.32,159.46,392934.01
2019-11-14,160.58,158.83,160.81,158.48,292912.2
2019-11-15,159.77,159.18,160.08,158.29,315008.56
2019-11-18,159.18,161.79,163.3,158.8,574455.3
2019-11-19,161.59,161.86,162.95,161.05,390184.48
2019-11-20,160.78,158.21,161.28,157.86,482774.48
2019-11-21,157.36,157.67,158.64,156.23,297436.4
2019-11-22,158.68,156.85,159.26,156.27,322738.96
2019-11-25,157.51,158.21,158.76,157.2,264162.58
2019-11-26,159.03,155.96,159.07,155.96,448595.22
2019-11-27,156.7,158.48,159.38,156.19,350695.1
2019-11-28,158.14,158.41,159.38,157.67,208520.93
2019-11-29,157.82,156.08,158.64,155.65,334788.73
2019-12-02,156.35,156.39,157.44,155.84,197339.74
2019-12-03,155.65,157.75,158.29,154.91,276805.68
2019-12-04,156.23,157.05,157.59,156.12,230906.27
2019-12-05,157.82,157.44,158.29,156.43,264779.25
2019-12-06,157.79,157.55,158.21,156.66,255846.4
2019-12-09,157.44,157.01,157.67,156.08,250787.8
2019-12-10,156.23,156.43,157.36,156.16,227355.72
2019-12-11,157.09,157.51,157.71,156.39,280779.21
2019-12-12,157.9,157.51,158.21,156.89,250113.28
2019-12-13,158.8,161.79,161.79,158.64,654956.01
2019-12-16,160.81,160.93,161.71,160.23,352876.93
2019-12-17,160.81,161.79,163.14,159.46,563127.39
2019-12-18,161.98,163.69,164.31,161.98,541322.37
2019-12-19,163.73,162.83,164.7,162.68,301884.08
2019-12-20,163.03,161.94,163.84,161.4,288007.48
2019-12-23,162.91,161.4,163.73,160.81,358746.75
2019-12-24,161.59,163.77,164.31,161.59,341856.44
2019-12-25,163.77,162.91,164.62,162.25,235027.61
2019-12-26,162.87,164.12,164.12,162.52,192239.76
2019-12-27,164.12,163.18,165.67,162.95,359535.34
2019-12-30,162.17,163.07,163.42,160.27,444962.89
2019-12-31,163.14,162.1,163.26,161.05,376805.06
2020-01-02,163.84,167.14,168.08,163.8,826244.52
2020-01-03,167.42,169.16,170.02,167.3,520106.11
2020-01-06,168.35,168.54,172.11,167.22,548877.2
2020-01-07,169.75,168.19,171.26,168.0,347671.28
2020-01-08,167.42,165.32,167.42,165.32,363234.18
2020-01-09,166.99,167.22,167.61,165.98,303359.89
2020-01-10,167.22,167.77,168.7,166.64,285931.21
2020-01-13,168.7,168.0,168.7,166.64,327808.52
2020-01-14,168.15,166.87,170.06,166.45,335646.38
2020-01-15,166.99,164.19,167.18,163.8,488598.91
2020-01-16,164.58,163.57,165.09,162.8,453848.26
