date,open,close,high,low,amount
2021-09-27,3057.63,3237.36,3237.36,3057.63,760065.57
2021-09-28,3233.89,3186.98,3265.54,3146.18,411458.63
2021-09-29,3186.29,3211.13,3246.52,3128.14,311366.8
2021-09-30,3187.82,3220.99,3275.11,3187.82,331905.68
2021-10-08,3237.78,3343.54,3451.24,3196.14,416278.65
2021-10-11,3360.47,3337.71,3440.83,3305.65,261465.75
2021-10-12,3326.61,3359.08,3368.24,3271.23,203423.73
2021-10-13,3345.62,3499.95,3570.88,3329.38,347774.22
2021-10-14,3479.27,3507.03,3571.99,3453.74,240589.6
2021-10-15,3448.74,3428.2,3477.61,3368.38,302157.86
2021-10-18,3298.15,3164.5,3298.15,3125.36,522286.55
2021-10-19,3132.3,3215.16,3241.67,3132.3,271519.71
2021-10-20,3236.39,3228.62,3259.99,3186.15,171712.31
2021-10-21,3243.33,3243.19,3270.4,3215.57,157813.85
2021-10-22,3266.93,3299.26,3353.25,3243.47,226148.68
2021-10-25,3271.09,3234.45,3297.32,3201.69,248159.64
2021-10-26,3234.45,3238.61,3271.09,3201.69,171975.32
2021-10-27,3215.71,3173.94,3238.61,3146.18,200484.93
2021-10-28,3187.82,3164.08,3229.17,3143.12,219253.24
2021-10-29,3163.8,3181.01,3250.69,3161.17,236335.32
2021-11-01,2951.87,3020.43,3084.0,2908.85,580036.53
2021-11-02,3007.11,2970.19,3033.76,2947.01,349334.47
2021-11-03,2972.97,2939.8,2986.57,2933.55,218919.68
2021-11-04,2967.0,3046.53,3060.96,2956.04,298641.62
2021-11-05,3046.53,3094.96,3155.89,3046.39,301429.97
2021-11-08,3090.66,3104.4,3124.11,3059.57,156373.86
2021-11-09,3086.22,3073.59,3127.86,3056.66,155039.34
2021-11-10,3073.59,3030.98,3089.0,2996.28,172002.67
2021-11-11,3030.43,3042.22,3049.03,3001.56,166520.85
2021-11-12,3054.16,3005.31,3058.32,2995.04,157885.12
2021-11-15,3021.13,3017.1,3055.96,2995.04,207244.8
2021-11-16,3033.62,3118.42,3138.54,3022.79,314356.75
2021-11-17,3105.24,3111.62,3132.3,3076.78,174214.6
2021-11-18,3090.52,3071.51,3104.26,3056.66,132202.62
2021-11-19,3061.24,3126.75,3180.88,3054.58,242929.59
2021-11-22,3146.18,3173.52,3257.21,3132.3,319782.76
