difference
-0.5720616457294938
-0.6097936969458959
-0.23597806717814102
-0.23983102524330535
-0.3708664237493865
-0.2895854452429859
-0.48026435961815783
-0.4002562878098826
-0.44951854578744566
-0.22885754121535354
-0.4172911549537637
-0.32736735030450864
-0.3151024737059425
-0.28156323508789394
-0.08259015454218172
-0.36282063648060575
-0.6654612546564979
-0.5891216193954313
-0.48930525169563904
-0.3496056161778114
-0.3396320116102301
-0.44502276339532854
-0.4631041776010623
-0.4587275314636
-0.23480861822745525
-0.44356502826105193
-0.19371189648462178
-0.3395386472892977
-0.6002434973328898
-0.42616009107939556
-0.4084185986655976
-0.3074149577414929
-0.3063705524955032
-0.48277908571036954
-0.46926937566598304
-0.4653812875847828
-0.41553205639984325
-0.260342633830217
-0.6699688221345824
-0.32393886886504003
-0.1366540095899449
-0.2612785702176782
-0.3750566230912352
-0.42714396524085474
-0.39373894278828264
-0.3693927794877311
-0.2685914092130217
-0.6185616219750976
-0.45459571342041494
-0.18196700571007432
-0.21731293390997958
-0.42864555357923606
-0.20221564348477172
-0.3382566606972349
-0.4331154024968611
-0.42574149169628894
-0.39107966970980035
-0.3109739897926097
-0.17465986785151394
-0.34030439186960504
-0.4380599295570826
-0.6066540343350049
-0.46167958904056394
-0.21929176114420845
-0.4725153860079681
-0.35370665999924333
-0.23460330591534986
-0.44539127654636923
-0.4481658922554968
-0.4565584371475119
-0.6993413866153178
-0.2511665208382111
-0.16863614017578626
-0.5666517577758294
-0.35907105747787227
-0.31249933864719726
-0.10993076142127145
-0.5796674297309873
-0.33663808819300944
-0.34385179102698527
-0.3140170211777123
-0.2463329430860287
-0.30937519487504667
-0.3026396409783183
-0.3148634673928492
-0.2838077322700471
-0.39954115028263115
-0.3268754332893438
-0.43847744495709295
-0.12266806496778748
-0.4710771017828793
-0.3595177462649637
-0.2625829509135602
-0.3876395915988272
-0.3305681856758001
-0.4944762069079387
-0.655813369386233
-0.2219498226711718
-0.36186333542896526
-0.46795020698707296
-0.4605438731313936
-0.2718560234077315
-0.31236418909071645
-0.2437583003971242
-0.29585258755377486
-0.3026545588517525
-0.12077020878962819
-0.26494906191051826
-0.57065287043365
-0.13787315696480723
-0.03218805083674098
-0.3155189193347949
-0.42137429895808676
-0.28684528440100887
-0.3614848683720855
-0.16139293382149184
-0.21812286298332484
-0.17591995856801962
-0.4579965480304139
-0.2139689381373163
-0.44547602306065587
-0.5663601565792957
-0.1879256209816515
-0.5361944697217934
-0.3576426965348135
-0.20432548698972106
-0.3204369983775874
-0.4351197339177657
-0.06801644943158935
-0.5148927144509649
-0.22814649013798965
-0.3165809846020138
-0.4318129405790689
-0.43730547506859374
-0.4579520391083066
-0.18324851597425548
-0.34390486929817293
-0.47722342269856294
-0.17497005390739268
-0.2896412630710143
-0.38302398294168405
-0.19825423791249125
-0.21056068493367838
-0.3811365062611053
-0.5034908633296937
-0.3933912107792641
-0.06425025304839221
-0.23219319634135305
-0.32828033412560637
-0.17937637103738593
-0.40918793582687124
-0.353570718680736
-0.42457619566321414
-0.46554629291878424
-0.24291616577386543
-0.39776040945287355
-0.31284698709425773
-0.27753561657481596
-0.24828791924674676
-0.2515972080504202
-0.47630622340588724
-0.4609281048134376
-0.1788036895393273
-0.4036225041184955
-0.36186749971157117
-0.3298802326100347
-0.3835687578825062
-0.42036137777773086
-0.5129328703160184
-0.4211680623878671
-0.24033562768149463
-0.25717361618851853
-0.4546434291897691
-0.4761784752348458
-0.2624727221650572
-0.2855029427195821
-0.21319204607165976
-0.18691447053159982
-0.4450136963561875
-0.4260927004956725
-0.2698351454366445
-0.19243349569304535
-0.37415465878469006
-0.33242653019309837
-0.3392225983202902
-0.2567208405884792
-0.11757234227913327
-0.29773138903207397
-0.4782793453993339
-0.3235395993978556
-0.4361295659940453
-0.4673242604609079
-0.5113884290029239
-0.5481348032645621
-0.4149362844982605
-0.551338082147298
-0.49107216385582797
-0.2403248265580903
-0.3336606301908163
-0.32952915170400554
-0.6150367173270407
-0.2146044714144334
-0.39692400210775114
-0.35754282452403596
-0.393115120326196
-0.6423474339570889
-0.24109137934664382
-0.26817100609150074
-0.4144447682459324
-0.31825324479817196
-0.40192573851291646
-0.4852292478530523
-0.27088060390939983
-0.3841741483460979
-0.47895928818156763
-0.4674119463940853
-0.2925159960403557
-0.290039564092464
-0.13530165036550007
-0.5470492604712098
-0.47596329254421377
-0.534571259591607
-0.8846709967442229
-0.42526328381781603
-0.5534196474844734
-0.4127286736694057
-0.499892355208724
-0.2732459188121956
-0.5879651409664091
-0.39495734638510815
-0.10463588892603132
-0.2594839920416902
-0.26190813867882484
-0.40252767361092257
-0.39035628447965254
-0.541535720273687
-0.3469969581467254
-0.4013945378846303
-0.30176199257141767
-0.4160205926362294
-0.2911459080304696
-0.49445975190223923
-0.33283023214826285
-0.47867258299349325
-0.26017022760962394
-0.3150482031782221
-0.45197344018307817
-0.27501529802448643
-0.24786426239970855
-0.06851304473942935
-0.30081720644806414
-0.07252906653795715
-0.48884162964049216
-0.5083365331489395
-0.27706654717771245
-0.43939729649853776
-0.26073181871655815
-0.30269390299489624
-0.6222266403637696
-0.48382005803141287
-0.7233395416220286
-0.29451045710838664
-0.43200744021896625
-0.40366121138124605
-0.2745308330559361
-0.49006849076859754
-0.10867980725379106
-0.5912465622715387
-0.3703202065379881
-0.2941673002429712
-0.6015284114789582
-0.4559031968660896
-0.3608609280487337
-0.39348813964618556
-0.424101879424434
-0.19649611402349973
-0.10516452464351944
-0.41936639814899884
-0.3717827897830299
-0.3865829505872462
-0.40111595648210685
-0.4306202054224539
-0.43743392022120453
-0.49431455841797567
-0.41896411353968777
-0.1606280464151113
-0.5979843469077958
-0.36565257545875296
-0.4982098470075356
-0.4347181567449184
-0.3585649134700579
-0.3225959270696082
-0.23992050646886393
-0.45186171638004863
-0.2830568277827773
-0.28927837553601277
-0.23685917488095293
-0.434610308940621
-0.4016940007106194
-0.28508662856383293
-0.16064637848715752
-0.4329206322735955
-0.5329181234585321
-0.41651840318911304
-0.3187874786272043
-0.1734465036752642
-0.14285258959556296
-0.3486564997784883
-0.3005265356161426
-0.4538391860741645
-0.3063074765034954
-0.523151379449002
-0.44324452058975206
-0.5247904073242892
-0.37791838460078764
-0.22807053989657508
-0.5033914746118675
-0.4132133737042343
-0.43905699989390534
-0.47689009357247736
-0.3478733007240108
-0.5560233912297253
-0.03175325178573013
-0.2671351968619861
-0.6609459984515589
-0.12234189485126587
-0.3282401277623517
-0.14658440847846177
-0.4764285917382969
-0.5653433768128089
-0.21750391789094897
-0.1756997924768338
-0.3744460557819557
-0.3874934635711844
-0.28148629085470456
-0.2070395604687289
-0.3229416404953955
-0.21655505714284679
-0.4157833754770259
-0.26797556813976897
-0.4009693367504134
-0.4564106014375343
-0.231579788201211
-0.3604837752918485
-0.4039480103982048
-0.24767081872543129
-0.2988350534017706
-0.4915660044691631
-0.3440382543085122
-0.13146275724748469
-0.34748343354969186
-0.23626234290614817
-0.4725347315373981
-0.30897747038111295
-0.22006614346845838
-0.26811736523297436
-0.18257334578907014
-0.6269331613305681
-0.10688235258284623
-0.10645709804286335
-0.44387274213841804
-0.4098384238922168
-0.3684517663015486
-0.28349428049730013
-0.19928341701314695
-0.3373066684669947
-0.3681942756402473
-0.20005238568170955
-0.4822088430646979
-0.4221205598254199
-0.36827504820743007
-0.34498331822924644
-0.2742017580794714
-0.21470097644382882
-0.15301925242659498
-0.4406806975181534
-0.47520399689953985
-0.21762342083391856
-0.34881312356148825
-0.16699696406890757
-0.41616877498064775
-0.31758248256183463
-0.36634689595737546
-0.181864861074015
-0.29587292574569996
-0.46805591568498356
-0.3458552935958396
-0.403252183470777
-0.3985495774964203
-0.33542268931909924
-0.5532491322975359
-0.40713741397475844
-0.3344379196735722
-0.4078168459060511
-0.40741284533157984
-0.4271177682753057
-0.6961389804419984
-0.3218129271543301
-0.44285260551444094
-0.392445238253076
-0.47254407438445445
-0.40346828118233086
-0.3274193597507321
-0.48233779989192693
-0.6586021080773043
-0.485736585226631
-0.23401924495137125
-0.27008218035479786
-0.4047912426959639
-0.31430608934659354
-0.30943937024714097
-0.2334249223223407
-0.3459996259561845
-0.3539993980906092
-0.26606716518169743
-0.0017660912498888848
-0.4947564390084108
-0.34457571983859897
-0.33981366159840454
-0.5567535367048422
-0.28333406715365045
-0.3508141865165585
-0.12503990275075783
-0.3330517453341291
-0.2996456130789694
-0.23223462937245137
-0.329776805094652
-0.27362182542486735
-0.5923840210133277
-0.18334465920583815
-0.23055181930973173
-0.4409882422414774
-0.5806661338482655
-0.3742237791075998
-0.2041046317672786
-0.32020956440428516
-0.4558186363852801
-0.07762821103638029
-0.1805079258090863
-0.3208194497623414
-0.2590599871890799
-0.24332831807837668
-0.19389958871987029
-0.5434928302091425
-0.3654096867755302
-0.4129997257686826
-0.4688317265618868
-0.3807837164359703
-0.4386694243687386
-0.22335177753949023
-0.2745692636041549
-0.2886949328333277
-0.23926247387793614
-0.43459741046785916
-0.23296679536045833
-0.383091236075114
-0.5002465751568593
-0.3278893888775221
-0.419073967317263
-0.28130734524265083
-0.31487188090978996
-0.295727476658195
-0.26937863288262354
-0.4625000945201748
-0.529129376731788
-0.42489387963204367
-0.46552573623555615
-0.2370817340972109
-0.2808037276150488
-0.431900467505541
-0.35427665879253945
-0.39459388254891925
-0.5401189229736497
-0.3102970386773805
-0.33485989075569444
-0.3718423455824516
-0.2867037378016679
-0.4303329953482697
-0.38624462527194864
-0.3465553986719039
-0.4958577915733182
-0.3038695052034187
-0.37450584012744403
-0.26191462914463803
-0.2803898607955999
-0.5574648505823797
-0.10302996416378157
-0.26773097224715625
-0.35221830871243887
-0.23601418414625447
-0.09536753109549728
-0.494153761101784
-0.5046693156272012
-0.3702007738121394
-0.4394628158782502
-0.3685941562219367
-0.40664669403443365
-0.3618392910670719
-0.4285545144492386
-0.4943338862155142
-0.3673396503887135
-0.3151235966832885
-0.45465373698048
-0.29309402051808103
-0.45086620271300965
-0.3490726412883899
-0.17658670523784223
-0.43472518409330174
-0.3243700726561711
-0.33996502454261845
-0.39440062819880173
-0.22324284614601875
-0.455019984094594
-0.5131617463106471
-0.18198170946143644
-0.12561419406201718
-0.378785486709064
-0.29526402715614547
-0.5071542480184462
-0.4240148546265885
-0.13475595643532157
-0.24784661288943374
-0.035783958099416535
-0.4851212601882795
-0.4019624133623046
-0.4606404371062255
-0.12480722818319176
-0.4555229158011992
-0.4097214380956101
-0.556831864029447
-0.1740637394912664
-0.1452421655847539
-0.5368433121386701
-0.3453416829762893
-0.5826423949484477
-0.37262457370847285
-0.393421811066549
-0.4058311039489967
-0.3498730498875453
-0.12400378080869445
-0.5525337347670456
-0.38222796907826384
-0.5715202063422843
-0.29679781185006243
-0.3329102685320763
-0.41913351841397567
-0.5994974650523555
-0.3081420049478341
-0.34015297912570736
-0.2542760265269296
-0.296171596847008
-0.45493098509769053
-0.42780217741222126
-0.24075731418030666
-0.36521648902734366
-0.48774772333769495
-0.22788127006846393
-0.13177710216381805
-0.6605521111087032
-0.31492638526310796
-0.4344963924208082
-0.43928391109085974
-0.3854197885128058
-0.44123012186457033
-0.4195939444452316
-0.3409290696662131
-0.5482279192140195
-0.3948104670282177
-0.5445759612982093
-0.29719082410867836
-0.3926696398522872
-0.4776990665052552
-0.45633257689144874
-0.23759283036989912
-0.5218905446914959
-0.3415681414753567
-0.23448969293250907
-0.5027022437477822
-0.2491994219879442
-0.21817580006789414
-0.4788037054192865
-0.3162499748980419
-0.38991928213586724
-0.16736802372345144
-0.29614284109982825
-0.4366762284892728
-0.5218614619785038
-0.4741357977851718
-0.2441604295530169
-0.31353220317260594
-0.3605238028430815
-0.3633774825617284
-0.611919985742275
-0.23648250284356714
-0.4782850420781939
-0.24557905432703742
-0.3780564449087185
-0.31439286436113123
-0.4842446730271037
-0.5488456120453054
-0.40739454141896975
-0.5151044012132949
-0.4823814922190956
-0.22990104816698137
-0.3145082728587413
-0.5142905664918014
-0.0746317292862193
-0.3834263766716295
-0.2572017615170994
-0.5122366435156506
-0.3816579715849019
-0.5969528678775982
-0.7221767369964497
-0.39674517399756104
-0.12667059039505896
-0.2653507268109865
-0.5472961944311895
-0.26449221706283593
-0.4664850247012729
-0.48544154504939346
-0.24374960987814803
-0.39196579738928866
-0.253969431047093
-0.39340946440799796
-0.5656547932085528
-0.3162604642230859
-0.462410069541402
-0.4628804746484152
-0.5220891460434928
-0.29816551352603615
-0.3049516161181894
-0.23335085004956468
-0.7334614960909656
-0.4265359856606453
-0.0579222069676148
-0.5214620298113557
-0.2993383187603274
-0.36702855520488553
-0.38369799461938825
-0.61094286341787
-0.5569028390750919
